"","X.casegrowthlag_we","X.casegrowthlag1_we","X.logdiffcases_we","X.casegrowthlag.national_we","X.logdiffcases.national_we","X.difflogtests_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"144",-0.062520356981334,-0.138150338480817,-2.30258509299405,0.160820547336366,5.89989735358249,0.122891143648207,6.74924940258573,7411.187215,193900,1,2,1,3,1,-2.97971428571429,-15.5714285714286,0.00498901829331722,-18.143,387.428571428571,16.4285714285714,72.4642857142857,0,24,28,-0.204794412646013,1
"145",-0.138150338480817,-0.204794412646013,-2.30258509299405,0.151880531292719,5.99893656194668,0.108251367060303,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.898,-10.9184285714286,0.000655602928135934,-17.612,610.928571428571,18.1142857142857,68.45,0,24,29,-0.2578291093021,1
"146",-0.204794412646013,-0.2578291093021,-2.30258509299405,0.0159559403163296,3.8286413964891,0.0846187299820045,6.74924940258573,7411.187215,193900,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0114529008413271,-15.2855714285714,502.642857142857,20.0214285714286,69.2,0,24,30,0.950976289862045,1
"147",-0.2578291093021,0.950976289862045,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.0674913488111688,6.74924940258573,7411.187215,193900,1,2,1,2,1,-3.12257142857143,-12.5101428571429,0.00384821666013302,-16.1837142857143,134,13.5642857142857,76.4357142857143,0.285714285714286,24,31,0.934309237376833,1
"148",0.950976289862045,0.934309237376833,3.29583686600433,0.443438765536579,7.12286665859908,0.0578349987564497,6.74924940258573,7411.187215,193900,1,1.42857142857143,1,2,1,-2.73457142857143,-15.5712857142857,-0.0202912441722987,-16.5712857142857,205,11.3214285714286,80.5357142857143,1,24,32,0.675128675057268,1
"149",0.934309237376833,0.675128675057268,4.21950770517611,0.927550041996282,8.57376254290413,0.0641201225976964,6.74924940258573,7411.187215,193900,1,1,1,2,1,-3.38771428571429,-16.6937142857143,-0.0299634857548199,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,0.857142857142857,24,33,0.724469651688986,1
"150",0.675128675057268,0.724469651688986,4.68213122712422,0.800094463598464,9.28070563463675,0.08599215259615,6.74924940258573,7411.187215,193900,1,1,1,2,1,-4.20385714285714,-19.7141428571429,0.0353030984678284,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,24,34,0.277164400074101,1
"151",-0.131336002061087,0.233614851181505,-2.30258509299405,-0.0727593542824279,-2.30258509299405,0.222252591074339,4.63967806136955,2843.15838,671000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0636463073116698,-16.9998571428571,675.064285714286,19.2171428571429,63.0171428571429,0,20,20,-0.028170876966696,0
"152",0.233614851181505,-0.028170876966696,2.70805020110221,0.117083979353885,4.36944785246702,0.138397145417345,4.63967806136955,2843.15838,671000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.073950351620935,-20.8365714285714,447,18.0885714285714,69.5971428571429,0,20,21,0.0953101798043248,0
"153",-0.028170876966696,0.0953101798043248,-2.30258509299405,0.14431223082697,4.70953020131233,0.0999384526456044,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.265285714285714,-14.898,-0.00245513184340851,-24.1838571428571,549.4,20.9971428571429,64.7028571428571,0,20,22,0.0256424306133374,0
