"X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
2.04857142857143,1.06,5.21959337240431,1862.9421,341500,1,3,2,2,3,-2.34714285714286,-24.0407142857143,-0.0467944127789366,-17.5714285714286,193.228571428571,6.73142857142857,73.63,0,3,36,0.861428571428571,1
1.47428571428571,0.861428571428571,5.21959337240431,1862.9421,341500,2,3,2,2,3,-3.93885714285714,-28.1837142857143,0.0244316950130834,-19.1428571428571,223.514285714286,7.50714285714286,76.19,0,3,37,0.707142857142857,1
1.06,0.707142857142857,5.21959337240431,1862.9421,341500,2,3,2,2,3,-3.51,-28.1225714285714,-0.000596518455372674,-19.9184285714286,297.042857142857,4.71,68.4414285714286,0,3,38,0.677142857142857,1
0.861428571428571,0.677142857142857,5.21959337240431,1862.9421,341500,2,3,2,2,3,-2.87728571428571,-27.2448571428571,-0.006497677268122,-18.7142857142857,222.028571428571,2.96714285714286,66.7214285714286,0,3,39,0.787142857142857,1
0.707142857142857,0.787142857142857,5.21959337240431,1862.9421,341500,2,3,2,2,3,-2.16314285714286,-28.5101428571429,0.11098537178046,-18.0001428571429,227.971428571429,1.18428571428571,63.19,0,3,40,0.917142857142857,1
0.677142857142857,0.917142857142857,5.21959337240431,1862.9421,341500,2,3,2,2,3,0.122428571428571,-28.3674285714286,0.0158020655740678,-16.592,75.9714285714286,-1.90285714285714,82.3642857142857,0,3,41,0.942857142857143,1
0.787142857142857,0.942857142857143,5.21959337240431,1862.9421,341500,2,3,2,2,3,-2.245,-29.3675714285714,-0.0322010491185285,-18.1227142857143,85.2142857142857,-2.45857142857143,82.6785714285714,0,3,42,0.868571428571429,1
0.917142857142857,0.868571428571429,5.21959337240431,1862.9421,341500,2,3,2,2,2,-2.95914285714286,-28.4081428571429,0.233600066597711,-16.6124285714286,121.271428571429,1.26714285714286,73.0857142857143,0,3,43,1.03428571428571,1
1.32857142857143,1.30142857142857,5.9193399738714,2512.263029,1031100,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0227866198265492,-16.9998571428571,625.532467532467,17.8649350649351,67.1532467532468,0,9,20,1.09285714285714,0
1.30714285714286,1.09285714285714,5.9193399738714,2512.263029,1031100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0404615592005744,-20.8365714285714,388.714285714286,16.5818181818182,74.1961038961039,0,9,21,0.98,0
1.30142857142857,0.98,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.265285714285714,-14.898,0.00345328543618706,-24.1838571428571,467.571428571429,19.0662337662338,74.2233766233766,0,9,22,1.23571428571429,0
1.09285714285714,1.23571428571429,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0152517268478309,-29.0001428571429,530.311688311688,21.538961038961,71.6831168831169,0,9,23,1.19714285714286,0
0.98,1.19714285714286,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.115854840558757,-31.7144285714286,539.896103896104,17.3350649350649,78.487012987013,0,9,24,1.11428571428571,0
1.23571428571429,1.11428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0182008173421462,-24.102,434.597402597403,20.1701298701299,76.6896103896104,0,9,25,1.00428571428571,0
1.19714285714286,1.00428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0525588881603536,-19.796,411.597402597402,19.138961038961,77.2246753246753,0,9,26,1.17857142857143,0
1.11428571428571,1.17857142857143,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.015351338170019,-17.4081428571429,280.597402597403,15.4545454545455,77.2935064935065,0,9,27,1.19714285714286,0
1.00428571428571,1.19714285714286,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-2.97971428571429,-15.5714285714286,0.000291791101430405,-18.143,400.272727272727,14.6311688311688,79.6038961038961,0,9,28,1.26428571428571,0
1.17857142857143,1.26428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-1.898,-10.9184285714286,0.0121574523382897,-17.612,532.246753246753,16.4220779220779,79.1545454545454,0,9,29,1.14571428571429,0
1.19714285714286,1.14571428571429,5.9193399738714,2512.263029,1031100,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0318926218686482,-15.2855714285714,454.948051948052,17.7935064935065,79.0662337662338,0.285714285714286,9,30,0.98,0
1.26428571428571,0.98,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-3.12257142857143,-12.5101428571429,-0.0613394014006285,-16.1837142857143,105.064935064935,11.9181818181818,82.6103896103896,1,9,31,1.30714285714286,0
1.14571428571429,1.30714285714286,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-2.73457142857143,-15.5712857142857,0.0347042342465098,-16.5712857142857,156.74025974026,9.95064935064934,85.8324675324675,1,9,32,1.67,0
0.98,1.67,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-3.38771428571429,-16.6937142857143,0.0238078923376541,-18.5511428571429,131.142857142857,9.09870129870129,83.7467532467533,1,9,33,1.73714285714286,0
1.30714285714286,1.73714285714286,5.9193399738714,2512.263029,1031100,1,2,1,2,1,-4.20385714285714,-19.7141428571429,-0.0263577703256086,-18.5102857142857,127.116883116883,6.14415584415584,84.1090909090909,0,9,34,1.47,1
1.67,1.47,5.9193399738714,2512.263029,1031100,1,3,1.28571428571429,2,1.57142857142857,-3.69371428571429,-21.0817142857143,-0.0127688101387857,-17.8365714285714,204.116883116883,8.99220779220779,85.2818181818182,0,9,35,1.14571428571429,1
1.73714285714286,1.14571428571429,5.9193399738714,2512.263029,1031100,1,3,2,2,3,-2.34714285714286,-24.0407142857143,-0.0060224471024064,-17.5714285714286,165.38961038961,8.13636363636364,85.3597402597403,0,9,36,0.982857142857143,1
1.47,0.982857142857143,5.9193399738714,2512.263029,1031100,2,3,2,2,3,-3.93885714285714,-28.1837142857143,-0.0169489143718327,-19.1428571428571,128.337662337662,8.23506493506493,86.9285714285714,0,9,37,0.84,1
1.14571428571429,0.84,5.9193399738714,2512.263029,1031100,2,3,2,2,3,-3.51,-28.1225714285714,0.0188069916140385,-19.9184285714286,290.298701298701,6.14545454545455,86.9818181818182,0,9,38,0.868571428571429,1
0.982857142857143,0.868571428571429,5.9193399738714,2512.263029,1031100,2,3,2,2,3,-2.87728571428571,-27.2448571428571,-0.00113032105208788,-18.7142857142857,224.558441558442,3.46103896103896,86.5688311688312,0,9,39,0.965714285714286,1
0.84,0.965714285714286,5.9193399738714,2512.263029,1031100,2,3,2,2,3,-2.16314285714286,-28.5101428571429,0.0995577217307506,-18.0001428571429,147.350649350649,0.51948051948052,90.061038961039,0,9,40,1.08571428571429,1
0.868571428571429,1.08571428571429,5.9193399738714,2512.263029,1031100,2,3,2,2,3,0.122428571428571,-28.3674285714286,-0.0283804653114252,-16.592,40.4155844155844,0.175324675324676,90.8584415584416,0,9,41,1.09714285714286,1
0.965714285714286,1.09714285714286,5.9193399738714,2512.263029,1031100,2,3,2,2,2.71428571428571,-2.245,-29.3675714285714,-0.0420969319999216,-18.1227142857143,46.7662337662337,-0.245454545454545,93.3805194805195,0,9,42,0.972857142857143,1
1.08571428571429,0.972857142857143,5.9193399738714,2512.263029,1031100,2,3,2,2,2,-2.95914285714286,-28.4081428571429,0.0756357231840337,-16.6124285714286,117.181818181818,2.22727272727273,91.0155844155844,0,9,43,0.895714285714286,1
2.43714285714286,0.582857142857143,6.12904979343335,1307.551202,73300,1,3,1,3,1,3.97971428571429,-11.3262857142857,-0.0903127483751387,-16.9998571428571,687.857142857143,18.0928571428571,60.8214285714286,0,17,20,0.361428571428571,0
1.22714285714286,0.361428571428571,6.12904979343335,1307.551202,73300,1,3,1,3,1,1.87742857142857,-14.2652857142857,-0.0401491276957024,-20.8365714285714,433.142857142857,17.0642857142857,70.8928571428571,0,17,21,0.407142857142857,0
0.582857142857143,0.407142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.265285714285714,-14.898,-0.0371258954341176,-24.1838571428571,518.071428571429,20.4928571428571,60.8642857142857,0,17,22,0.688571428571429,0
0.361428571428571,0.688571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-1.10185714285714,-15.5508571428571,-0.0712921163908131,-29.0001428571429,593.142857142857,22.7928571428571,58.8214285714286,0,17,23,2.27142857142857,0
0.407142857142857,2.27142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-4.20414285714286,-17.9388571428571,0.121064311952292,-31.7144285714286,601.928571428571,19.3857142857143,68.2785714285714,0,17,24,1.63142857142857,0
0.688571428571429,1.63142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.449142857142857,-12.9594285714286,-0.0744281977482188,-24.102,360.214285714286,21.8214285714286,70.8357142857143,0,17,25,1.09571428571429,0
2.27142857142857,1.09571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.816142857142857,-12.2857142857143,0.0636226836621976,-19.796,465,20.85,66.8785714285714,0,17,26,1.40571428571429,0
1.63142857142857,1.40571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.612285714285714,-11.9998571428571,0.0131811279429268,-17.4081428571429,252.428571428571,16.7142857142857,70.5928571428571,0,17,27,1.43571428571429,0
1.09571428571429,1.43571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-2.97971428571429,-15.5714285714286,-0.00904500623513549,-18.143,381.142857142857,15.8214285714286,74.65,0,17,28,1.11714285714286,0
1.40571428571429,1.11714285714286,6.12904979343335,1307.551202,73300,1,3,1,3,1,-1.898,-10.9184285714286,0.00995652282280268,-17.612,616.714285714286,17.2214285714286,70.1928571428572,0,17,29,1.08285714285714,0
1.43571428571429,1.08285714285714,6.12904979343335,1307.551202,73300,1,3,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0510651959131909,-15.2855714285714,500,19.1642857142857,72.8285714285714,0,17,30,1.17857142857143,0
1.11714285714286,1.17857142857143,6.12904979343335,1307.551202,73300,1,3,1,2,1,-3.12257142857143,-12.5101428571429,0.0289199772671669,-16.1837142857143,120.142857142857,13.0428571428571,78.4142857142857,0,17,31,2.04714285714286,0
1.08285714285714,2.04714285714286,6.12904979343335,1307.551202,73300,1,3,1,2,1,-2.73457142857143,-15.5712857142857,0.0389775467286704,-16.5712857142857,161.857142857143,10.7571428571429,84.3142857142857,0,17,32,2.16428571428571,0
1.17857142857143,2.16428571428571,6.12904979343335,1307.551202,73300,1,3,1,2,1,-3.38771428571429,-16.6937142857143,-0.0224651462936585,-18.5511428571429,68.2857142857143,10.4285714285714,82.1,0,17,33,1.63428571428571,0
2.04714285714286,1.63428571428571,6.12904979343335,1307.551202,73300,1,3,1,2,1,-4.20385714285714,-19.7141428571429,-0.0605050942005487,-18.5102857142857,62.5714285714286,6.55714285714286,89.6857142857143,1,17,34,1.37428571428571,0
2.16428571428571,1.37428571428571,6.12904979343335,1307.551202,73300,1,3,1.42857142857143,2,1.85714285714286,-3.69371428571429,-21.0817142857143,0.00322684408088669,-17.8365714285714,173.857142857143,11.0428571428571,82.8571428571429,0.714285714285714,17,35,1.12,1
1.63428571428571,1.12,6.12904979343335,1307.551202,73300,1,3,2,2,3,-2.34714285714286,-24.0407142857143,0.0962799704338178,-17.5714285714286,128.785714285714,9.92857142857143,84,0,17,36,0.892857142857143,1
1.37428571428571,0.892857142857143,6.12904979343335,1307.551202,73300,2,4,2,2,3,-3.93885714285714,-28.1837142857143,-0.0891649745855236,-19.1428571428571,145,9.37142857142857,87.1857142857143,0,17,37,0.671428571428571,1
1.12,0.671428571428571,6.12904979343335,1307.551202,73300,2,4,2,2,3,-3.51,-28.1225714285714,0.0265626485247026,-19.9184285714286,306.857142857143,9.17857142857143,84.2357142857143,0,17,38,0.71,1
0.892857142857143,0.71,6.12904979343335,1307.551202,73300,2,4,2,2,3,-2.87728571428571,-27.2448571428571,-0.0317954148817972,-18.7142857142857,203.357142857143,4.46428571428571,86.35,0,17,39,0.858571428571429,1
0.671428571428571,0.858571428571429,6.12904979343335,1307.551202,73300,2,4,2,2,3,-2.16314285714286,-28.5101428571429,0.151203422266622,-18.0001428571429,291.857142857143,2.04285714285714,87.0285714285714,0,17,40,0.804285714285714,1
0.71,0.804285714285714,6.12904979343335,1307.551202,73300,2,4,2,2,3,0.122428571428571,-28.3674285714286,-0.0114868572192819,-16.592,68.4285714285714,0.914285714285714,92.4,0,17,41,1.11714285714286,1
0.858571428571429,1.11714285714286,6.12904979343335,1307.551202,73300,2,4,2,2,3,-2.245,-29.3675714285714,0.00202566454681374,-18.1227142857143,98.8571428571429,1.57142857142857,91.1,0,17,42,1.16571428571429,1
0.804285714285714,1.16571428571429,6.12904979343335,1307.551202,73300,2,3.42857142857143,2,2,2.42857142857143,-2.95914285714286,-28.4081428571429,0.0746976305418574,-16.6124285714286,48.1428571428571,5.8,89.9785714285714,0,17,43,0.92,1
1.81,1.23142857142857,5.53284867773309,2494.466764,271400,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0506237789735327,-16.9998571428571,677,19.3214285714286,61.0285714285714,0,16,20,0.954285714285714,0
1.3,0.954285714285714,5.53284867773309,2494.466764,271400,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.059418345930025,-20.8365714285714,448.857142857143,18.25,66.5214285714286,0,16,21,0.855714285714286,0
1.23142857142857,0.855714285714286,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.265285714285714,-14.898,-0.00749791345008077,-24.1838571428571,504.214285714286,20.7214285714286,69.7428571428571,0,16,22,1.11428571428571,0
0.954285714285714,1.11428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0261223622924369,-29.0001428571429,568.785714285714,23.2214285714286,63.5785714285714,0,16,23,1.58428571428571,0
0.855714285714286,1.58428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.119171575992041,-31.7144285714286,570.071428571429,18.8142857142857,75.8857142857143,0,16,24,1.32571428571429,0
1.11428571428571,1.32571428571429,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.103460743180083,-24.102,464.928571428571,22.1857142857143,71.9071428571429,0,16,25,0.882857142857143,0
1.58428571428571,0.882857142857143,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.816142857142857,-12.2857142857143,0.0745597674722323,-19.796,447.428571428571,20.85,72.5428571428571,0,16,26,1.02285714285714,0
1.32571428571429,1.02285714285714,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0273615721347369,-17.4081428571429,302.142857142857,17.0142857142857,73.2428571428571,0,16,27,0.781428571428571,0
0.882857142857143,0.781428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0354542212370355,-18.143,390.5,16.1642857142857,76.6428571428571,0,16,28,1.12,0
1.02285714285714,1.12,5.53284867773309,2494.466764,271400,1,1,1,3,1,-1.898,-10.9184285714286,-0.0150587614713,-17.612,606.928571428571,17.2071428571429,76.0428571428571,0,16,29,1.29285714285714,0
0.781428571428571,1.29285714285714,5.53284867773309,2494.466764,271400,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0200225335795601,-15.2855714285714,450.071428571429,18.9642857142857,79.7714285714286,0,16,30,1.00857142857143,0
1.12,1.00857142857143,5.53284867773309,2494.466764,271400,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0106024798380986,-16.1837142857143,166.142857142857,13.6571428571429,82.15,0,16,31,1.28428571428571,0
1.29285714285714,1.28428571428571,5.53284867773309,2494.466764,271400,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.0443013135211157,-16.5712857142857,157.642857142857,11.1357142857143,86.7642857142857,0,16,32,1.46428571428571,0
1.00857142857143,1.46428571428571,5.53284867773309,2494.466764,271400,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.00720858960495185,-18.5511428571429,144.071428571429,10.6785714285714,84.15,0,16,33,1.73428571428571,0
1.28428571428571,1.73428571428571,5.53284867773309,2494.466764,271400,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0266082927117015,-18.5102857142857,131.928571428571,7.59285714285714,84.5714285714286,0,16,34,1.61571428571429,0
1.46428571428571,1.61571428571429,5.53284867773309,2494.466764,271400,1,3,1,2,1,-3.69371428571429,-21.0817142857143,0.0483471868979493,-17.8365714285714,196.142857142857,9.85,89.6071428571429,0,16,35,1.23428571428571,1
1.73428571428571,1.23428571428571,5.53284867773309,2494.466764,271400,1,3.42857142857143,1.57142857142857,2,1.57142857142857,-2.34714285714286,-24.0407142857143,0.0284653318522317,-17.5714285714286,125.428571428571,9.26428571428571,90.0214285714286,0,16,36,1.07857142857143,1
1.61571428571429,1.07857142857143,5.53284867773309,2494.466764,271400,2,4,2,2,2,-3.93885714285714,-28.1837142857143,-0.0298334474237727,-19.1428571428571,84.3571428571429,9.29285714285714,87.5142857142857,0,16,37,0.904285714285714,1
1.23428571428571,0.904285714285714,5.53284867773309,2494.466764,271400,2,4,2,2,2,-3.51,-28.1225714285714,0.00603748243699087,-19.9184285714286,170.928571428571,6.84285714285714,94.1857142857143,0,16,38,0.917142857142857,1
1.07857142857143,0.917142857142857,5.53284867773309,2494.466764,271400,2,4,2,2,2,-2.87728571428571,-27.2448571428571,-0.00734649728046044,-18.7142857142857,191.357142857143,4.29285714285714,89.7285714285714,0,16,39,1.05142857142857,1
0.904285714285714,1.05142857142857,5.53284867773309,2494.466764,271400,2,4,2,2,2,-2.16314285714286,-28.5101428571429,0.118342850952979,-18.0001428571429,29,1.63571428571429,94.1714285714286,0,16,40,1.16142857142857,1
0.917142857142857,1.16142857142857,5.53284867773309,2494.466764,271400,2,4,2,2,2,0.122428571428571,-28.3674285714286,-0.0200551569797067,-16.592,23.5,1.24285714285714,91.9785714285714,0,16,41,1.09285714285714,1
1.05142857142857,1.09285714285714,5.53284867773309,2494.466764,271400,2,3.57142857142857,2,2,2.42857142857143,-2.245,-29.3675714285714,-0.0779892002846854,-18.1227142857143,20.7857142857143,1.95714285714286,92.3142857142857,0,16,42,0.935714285714286,1
1.16142857142857,0.935714285714286,5.53284867773309,2494.466764,271400,2,3,2,2,3,-2.95914285714286,-28.4081428571429,0.0674294117471472,-16.6124285714286,24.1428571428571,3.99285714285714,96.2357142857143,0,16,43,0.84,1
1.73714285714286,1.30857142857143,6.58000193458344,3192.598338,287000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0365107866665983,-16.9998571428571,706.428571428571,19.7357142857143,53.4714285714286,0,22,20,0.694285714285714,0
1.23571428571429,0.694285714285714,6.58000193458344,3192.598338,287000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0436289879670397,-20.8365714285714,455.714285714286,18.2428571428571,63.3428571428571,0,22,21,0.891428571428571,0
1.30857142857143,0.891428571428571,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.265285714285714,-14.898,0.00970735518505172,-24.1838571428571,509.714285714286,21.6357142857143,54.7642857142857,0,22,22,1.38,0
0.694285714285714,1.38,6.58000193458344,3192.598338,287000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0186236525344725,-29.0001428571429,577.214285714286,23.7928571428571,54.6357142857143,0,22,23,1.13571428571429,0
0.891428571428571,1.13571428571429,6.58000193458344,3192.598338,287000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.109432221964276,-31.7144285714286,585.071428571429,20.0642857142857,67.7,0,22,24,1.27,0
1.38,1.27,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.0234035472355174,-24.102,428,23.35,63.2928571428571,0,22,25,1.12,0
1.13571428571429,1.12,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0575524180297418,-19.796,469.571428571429,21.3428571428571,66.0357142857143,0,22,26,0.994285714285714,0
1.27,0.994285714285714,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0429184459739371,-17.4081428571429,258.214285714286,17.2785714285714,69.0642857142857,0,22,27,0.891428571428571,0
1.12,0.891428571428571,6.58000193458344,3192.598338,287000,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0127925297907261,-18.143,387.428571428571,16.4285714285714,72.4642857142857,0,22,28,0.962857142857143,0
0.994285714285714,0.962857142857143,6.58000193458344,3192.598338,287000,1,1,1,3,1,-1.898,-10.9184285714286,0.00322082883723773,-17.612,610.928571428571,18.1142857142857,68.45,0,22,29,0.785714285714286,0
0.891428571428571,0.785714285714286,6.58000193458344,3192.598338,287000,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0200081608996072,-15.2855714285714,502.642857142857,20.0214285714286,69.2,0,22,30,1.06,0
0.962857142857143,1.06,6.58000193458344,3192.598338,287000,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0117544744047731,-16.1837142857143,134,13.5642857142857,76.4357142857143,0.285714285714286,22,31,1.68285714285714,0
0.785714285714286,1.68285714285714,6.58000193458344,3192.598338,287000,1,1.57142857142857,1,2,1,-2.73457142857143,-15.5712857142857,-0.0435203287797794,-16.5712857142857,205,11.3214285714286,80.5357142857143,1,22,32,2.10428571428571,0
1.06,2.10428571428571,6.58000193458344,3192.598338,287000,1,2,1,2,1,-3.38771428571429,-16.6937142857143,0.000756386154732169,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,1,22,33,1.70714285714286,0
1.68285714285714,1.70714285714286,6.58000193458344,3192.598338,287000,1,2,1,2,1,-4.20385714285714,-19.7141428571429,0.0515036653479317,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,22,34,1.46857142857143,0
2.10428571428571,1.46857142857143,6.58000193458344,3192.598338,287000,1,3,1,2,1,-3.69371428571429,-21.0817142857143,0.0018443966585906,-17.8365714285714,173,11.5928571428571,77.4785714285714,0,22,35,1.22714285714286,1
1.70714285714286,1.22714285714286,6.58000193458344,3192.598338,287000,1,3,1.57142857142857,2,1.57142857142857,-2.34714285714286,-24.0407142857143,0.0234310145578576,-17.5714285714286,122.642857142857,9.99285714285714,81.2928571428571,0,22,36,1.02857142857143,1
1.46857142857143,1.02857142857143,6.58000193458344,3192.598338,287000,2,3,2,2,2,-3.93885714285714,-28.1837142857143,-0.019622374909245,-19.1428571428571,129.642857142857,9.12857142857143,86.0714285714286,0,22,37,1.02571428571429,1
1.22714285714286,1.02571428571429,6.58000193458344,3192.598338,287000,2,3,2,2,2,-3.51,-28.1225714285714,0.000227010132029193,-19.9184285714286,358.071428571429,9.69285714285714,79.6071428571429,0,22,38,1.03571428571429,1
1.02857142857143,1.03571428571429,6.58000193458344,3192.598338,287000,2,3,2,2,2,-2.87728571428571,-27.2448571428571,-0.00656329725594418,-18.7142857142857,238.071428571429,5.55,80.1071428571429,0,22,39,1.00714285714286,1
1.02571428571429,1.00714285714286,6.58000193458344,3192.598338,287000,2,3,2,2,2,-2.16314285714286,-28.5101428571429,0.111445867522594,-18.0001428571429,276.857142857143,1.82142857142857,86.5571428571429,0,22,40,1.08714285714286,1
1.03571428571429,1.08714285714286,6.58000193458344,3192.598338,287000,2,3,2,2,2,0.122428571428571,-28.3674285714286,-0.00197066105379662,-16.592,30.7857142857143,0.992857142857143,88.7428571428571,0,22,41,1.03857142857143,1
1.00714285714286,1.03857142857143,6.58000193458344,3192.598338,287000,2,3,2,2,2,-2.245,-29.3675714285714,-0.0843636367232143,-18.1227142857143,58.7142857142857,1.87142857142857,88.4357142857143,0,22,42,0.921428571428571,1
1.08714285714286,0.921428571428571,6.58000193458344,3192.598338,287000,2,3,2,2,2,-2.95914285714286,-28.4081428571429,0.0505946172972411,-16.6124285714286,91.6428571428571,5.09285714285714,87.0285714285714,0,22,43,0.894285714285714,1
1.4,1.73428571428571,6.74924940258573,7411.187215,193900,1,1.57142857142857,1,3,1,3.97971428571429,-11.3262857142857,-0.0430484287502555,-16.9998571428571,706.428571428571,19.7357142857143,53.4714285714286,0,24,20,0.835714285714286,0
2.69857142857143,0.835714285714286,6.74924940258573,7411.187215,193900,1,2,1,3,1,1.87742857142857,-14.2652857142857,-0.0471919514132662,-20.8365714285714,455.714285714286,18.2428571428571,63.3428571428571,0,24,21,1.22285714285714,0
1.73428571428571,1.22285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.265285714285714,-14.898,0.00316583433628814,-24.1838571428571,509.714285714286,21.6357142857143,54.7642857142857,0,24,22,1.34428571428571,0
0.835714285714286,1.34428571428571,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.10185714285714,-15.5508571428571,-0.0565483465204881,-29.0001428571429,577.214285714286,23.7928571428571,54.6357142857143,0,24,23,1.03285714285714,0
1.22285714285714,1.03285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-4.20414285714286,-17.9388571428571,0.158534999764196,-31.7144285714286,585.071428571429,20.0642857142857,67.7,0,24,24,1.35571428571429,0
1.34428571428571,1.35571428571429,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.449142857142857,-12.9594285714286,0.00471721217032517,-24.102,428,23.35,63.2928571428571,0,24,25,0.932857142857143,0
1.03285714285714,0.932857142857143,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.816142857142857,-12.2857142857143,-0.0292681235170118,-19.796,469.571428571429,21.3428571428571,66.0357142857143,0,24,26,0.785714285714286,0
1.35571428571429,0.785714285714286,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.612285714285714,-11.9998571428571,-0.00542084384250785,-17.4081428571429,258.214285714286,17.2785714285714,69.0642857142857,0,24,27,0.961428571428571,1
0.932857142857143,0.961428571428571,6.74924940258573,7411.187215,193900,1,2,1,3,1,-2.97971428571429,-15.5714285714286,0.00498901829331722,-18.143,387.428571428571,16.4285714285714,72.4642857142857,0,24,28,0.994285714285714,1
0.785714285714286,0.994285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.898,-10.9184285714286,0.000655602928135934,-17.612,610.928571428571,18.1142857142857,68.45,0,24,29,0.737142857142857,1
0.961428571428571,0.737142857142857,6.74924940258573,7411.187215,193900,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0114529008413271,-15.2855714285714,502.642857142857,20.0214285714286,69.2,0,24,30,1.03428571428571,1
0.994285714285714,1.03428571428571,6.74924940258573,7411.187215,193900,1,2,1,2,1,-3.12257142857143,-12.5101428571429,0.00384821666013302,-16.1837142857143,134,13.5642857142857,76.4357142857143,0.285714285714286,24,31,1.80714285714286,1
0.737142857142857,1.80714285714286,6.74924940258573,7411.187215,193900,1,1.42857142857143,1,2,1,-2.73457142857143,-15.5712857142857,-0.0202912441722987,-16.5712857142857,205,11.3214285714286,80.5357142857143,1,24,32,1.79285714285714,1
1.03428571428571,1.79285714285714,6.74924940258573,7411.187215,193900,1,1,1,2,1,-3.38771428571429,-16.6937142857143,-0.0299634857548199,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,0.857142857142857,24,33,1.62857142857143,1
1.80714285714286,1.62857142857143,6.74924940258573,7411.187215,193900,1,1,1,2,1,-4.20385714285714,-19.7141428571429,0.0353030984678284,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,24,34,1.45,1
